datetime,open,high,low,close,volume
2023-12-28 23:00:00,2370.99,2379.37,2352.79,2359.43,403700119.752
2023-12-29 00:00:00,2359.43,2384.6,2354.5,2369.15,377614715.784
2023-12-29 01:00:00,2369.16,2379.98,2353.25,2357.7,202002641.828
2023-12-29 02:00:00,2357.7,2367,2348.74,2361.24,204922040.264
2023-12-29 03:00:00,2361.25,2373.53,2359.57,2362.83,140706268.207
2023-12-29 04:00:00,2362.88,2364.35,2340.06,2353.45,188708270.817
2023-12-29 05:00:00,2353.45,2362.8,2337,2345.9,169054268.011
2023-12-29 06:00:00,2345.91,2358.5,2335,2357.99,96977457.483
2023-12-29 07:00:00,2358,2358.45,2341.58,2344.66,164355379.247
2023-12-29 08:00:00,2344.67,2366.21,2342.5,2344.61,304004361.512
2023-12-29 09:00:00,2344.67,2350.31,2311,2334.37,707102837.811
2023-12-29 10:00:00,2334.37,2345.01,2324.15,2343.5,249354327.066
2023-12-29 11:00:00,2343.5,2358.93,2340.43,2352.81,201937628.247
2023-12-29 12:00:00,2352.81,2356.39,2345,2352.87,105411460.034
2023-12-29 13:00:00,2352.87,2360,2342.61,2359,111024651.068
2023-12-29 14:00:00,2359.01,2363,2351.15,2351.45,109105904.032
2023-12-29 15:00:00,2351.41,2361.6,2332,2334.3,298686771.766
2023-12-29 16:00:00,2334.31,2350.97,2332.73,2346.6,203217465.421
2023-12-29 17:00:00,2346.59,2373.88,2340,2368.18,236948962.893
2023-12-29 18:00:00,2368.19,2371.17,2361.6,2366.21,125463713.345
2023-12-29 19:00:00,2366.22,2378.75,2364.62,2372.84,167223661.074
2023-12-29 20:00:00,2372.68,2376,2358.5,2364.69,145573412.424
2023-12-29 21:00:00,2364.68,2371,2351.8,2364.51,199147674.927
2023-12-29 22:00:00,2364.51,2387.72,2359.6,2382.81,308221910.35
2023-12-29 23:00:00,2382.99,2383.74,2317.13,2327.42,726404831.783
2023-12-30 00:00:00,2327.34,2333.79,2290.5,2299.04,755805671.037
2023-12-30 01:00:00,2299.05,2311,2286,2300.13,466646681.032
2023-12-30 02:00:00,2300.14,2317.68,2298.34,2316.4,175489634.929
2023-12-30 03:00:00,2316.41,2320.51,2308.55,2317.74,100315765.317
2023-12-30 04:00:00,2317.74,2318,2300.18,2306.72,104073603.196
2023-12-30 05:00:00,2306.61,2311.93,2276,2286.48,266932536.768
2023-12-30 06:00:00,2286.49,2287.48,2253.98,2281.79,334003200.631
2023-12-30 07:00:00,2281.97,2300.4,2281.34,2299.35,104481483.918
2023-12-30 08:00:00,2299.36,2306.25,2295.09,2302.99,98962712.536
2023-12-30 09:00:00,2303,2310.88,2301.25,2307.64,73823113.192
2023-12-30 10:00:00,2307.63,2308.7,2290.02,2294.4,112778262.733
2023-12-30 11:00:00,2294.39,2300.87,2287.6,2298.6,87179701.6
2023-12-30 12:00:00,2298.6,2307.88,2297.49,2302.22,72773866.504
2023-12-30 13:00:00,2302.23,2309,2300.64,2308.99,61792625.322
2023-12-30 14:00:00,2308.98,2309.93,2301.52,2303.75,64024551.391
2023-12-30 15:00:00,2303.75,2307,2294.28,2296.5,61611652.662
2023-12-30 16:00:00,2296.49,2297.51,2271,2273.93,327613025.849
2023-12-30 17:00:00,2274.13,2282.59,2268.5,2278.5,188474410.557
2023-12-30 18:00:00,2278.5,2290.76,2277.96,2286.72,119243262.048
2023-12-30 19:00:00,2286.72,2294.23,2284.52,2289.07,120353667.19
2023-12-30 20:00:00,2289.08,2298.87,2285.45,2292.61,141369380.51
2023-12-30 21:00:00,2292.62,2295.99,2282.47,2294.94,121278993.266
2023-12-30 22:00:00,2294.94,2303.41,2288.56,2301.95,204160050.204
2023-12-30 23:00:00,2301.95,2317.16,2297.42,2313.02,220255040.991
2023-12-31 00:00:00,2313.03,2323.82,2308.26,2310.46,259100844.177
2023-12-31 01:00:00,2310.47,2315,2297.12,2308.76,181573539.361
2023-12-31 02:00:00,2308.77,2311.6,2296.21,2303.02,75660298.81
2023-12-31 03:00:00,2303.03,2305.94,2296.55,2300.37,71416042.185
2023-12-31 04:00:00,2300.37,2306.25,2295.04,2298.8,58906879.504
2023-12-31 05:00:00,2298.96,2304.79,2298.75,2301.92,28145363.499
2023-12-31 06:00:00,2301.92,2302.1,2274.56,2288.33,104211551.615
2023-12-31 07:00:00,2288.33,2298.7,2285.11,2291.81,72373885.965
2023-12-31 08:00:00,2291.82,2305.04,2291.43,2301.62,81662969.213
2023-12-31 09:00:00,2301.62,2303.92,2290.15,2290.38,66554284.417
2023-12-31 10:00:00,2290.38,2295,2278.2,2286.29,117447029.384
2023-12-31 11:00:00,2286.29,2287.5,2278.26,2284.42,92872049.725
2023-12-31 12:00:00,2284.42,2292.22,2280.71,2283.4,85036780.527
2023-12-31 13:00:00,2283.4,2288.26,2281.52,2281.71,49612331.105
2023-12-31 14:00:00,2281.71,2287.73,2280.3,2285.91,46610456.923
2023-12-31 15:00:00,2285.92,2306,2285.44,2296.01,187292012.062
2023-12-31 16:00:00,2296.01,2298.16,2290.63,2295.9,84805616.973
2023-12-31 17:00:00,2295.91,2312.96,2294,2310.99,204428963.748
2023-12-31 18:00:00,2310.98,2314.61,2302.76,2310.83,140830007.988
2023-12-31 19:00:00,2310.84,2316.8,2308.39,2309.57,114673823.695
2023-12-31 20:00:00,2309.57,2323.41,2295.14,2303.01,254010048.795
2023-12-31 21:00:00,2303.02,2307.44,2295.49,2303.58,144835280.678
2023-12-31 22:00:00,2303.58,2305.23,2299.1,2301.13,65406481.26
2023-12-31 23:00:00,2301.13,2309.96,2291,2299.85,144837693.347
2024-01-01 00:00:00,2299.85,2310.6,2298.23,2305.36,124254654.9
2024-01-01 01:00:00,2305.36,2308.59,2291.38,2299.37,140791360.645
2024-01-01 02:00:00,2299.37,2307.76,2291.15,2304.5,107168011.446
2024-01-01 03:00:00,2304.5,2305.82,2291.58,2295.6,76415162.29
2024-01-01 04:00:00,2295.61,2295.81,2280,2283.18,135676551.388
2024-01-01 05:00:00,2283.18,2294.3,2280.57,2283.83,82089319.75
2024-01-01 06:00:00,2283.84,2294.54,2257.04,2274.55,176443408.959
2024-01-01 07:00:00,2274.55,2285,2272.23,2282.75,113889260.106
2024-01-01 08:00:00,2282.75,2298.3,2281.84,2296.47,129553222.09
2024-01-01 09:00:00,2296.48,2308.55,2293.84,2304.41,107930656.828
2024-01-01 10:00:00,2304.42,2305.72,2291.84,2294.01,78390410.695
2024-01-01 11:00:00,2294.02,2295.59,2271,2274.63,167841086.708
2024-01-01 12:00:00,2274.64,2280.74,2265.3,2280.65,144872670.287
2024-01-01 13:00:00,2280.66,2285.01,2273.46,2277.19,90711840.775
2024-01-01 14:00:00,2277.19,2284.35,2274.72,2282.68,116506183.219
2024-01-01 15:00:00,2282.69,2288.8,2282.04,2285.15,73998602.655
2024-01-01 16:00:00,2285.16,2288.27,2280.61,2287.96,58658917.535
2024-01-01 17:00:00,2287.96,2301.23,2287.64,2300.98,121417853.302
2024-01-01 18:00:00,2300.98,2304.2,2297.69,2302.75,92304296.512
2024-01-01 19:00:00,2302.68,2306.3,2299.59,2305.4,74806143.321
2024-01-01 20:00:00,2305.4,2308.38,2300.1,2300.59,94709760.849
2024-01-01 21:00:00,2300.59,2309.34,2298.71,2305.03,66189841.104
2024-01-01 22:00:00,2305.03,2306.2,2295.75,2301.92,99712524.14
2024-01-01 23:00:00,2301.91,2320,2300.13,2315.93,188904130.491
2024-01-02 00:00:00,2315.94,2320.84,2307.29,2310.66,148845915.154
2024-01-02 01:00:00,2310.92,2318.29,2306.89,2314.54,101433504.294
2024-01-02 02:00:00,2314.54,2333.4,2314.54,2327.6,187460265.306
2024-01-02 03:00:00,2327.6,2341.86,2322.6,2338.08,134483891.04
2024-01-02 04:00:00,2338.18,2350,2336,2341.89,138843700.072
2024-01-02 05:00:00,2341.89,2347.44,2332.85,2339.14,82328534.888
2024-01-02 06:00:00,2339.26,2340.55,2324.15,2335.13,75595611.927
2024-01-02 07:00:00,2335.13,2353.48,2335.13,2353.21,171871810.203
2024-01-02 08:00:00,2353.2,2395,2348.5,2391.05,540686714.238
2024-01-02 09:00:00,2391.05,2401.3,2372.6,2380.38,320904016.991
2024-01-02 10:00:00,2380.37,2384.29,2375.52,2383.98,108746563.813
2024-01-02 11:00:00,2383.97,2389.59,2372.84,2387,153917130.99
2024-01-02 12:00:00,2386.99,2390.89,2379.26,2388,94331688.447
2024-01-02 13:00:00,2388,2392.96,2378.07,2378.47,104538355.83
2024-01-02 14:00:00,2378.59,2385.52,2374.51,2374.6,86582459.783
2024-01-02 15:00:00,2374.59,2390,2374.59,2386.33,141815709.384
2024-01-02 16:00:00,2386.33,2432.76,2380.5,2427.46,534566839.928
2024-01-02 17:00:00,2427.46,2429.23,2411.93,2415.03,220043236.96
2024-01-02 18:00:00,2415.02,2417.85,2394.01,2399.68,222017198.937
2024-01-02 19:00:00,2399.67,2404.33,2380.5,2392.58,247686838.407
2024-01-02 20:00:00,2392.58,2405.99,2383.81,2388.2,242404495.765
2024-01-02 21:00:00,2388.2,2402.88,2384,2399.48,162683721.987
2024-01-02 22:00:00,2399.48,2404.4,2355.8,2368.37,543361714.968
2024-01-02 23:00:00,2368.37,2371.93,2353,2357.79,349333890.135
2024-01-03 00:00:00,2357.8,2370.77,2350.69,2368.43,271880225.771
2024-01-03 01:00:00,2368.42,2368.82,2351.63,2358.18,159543288.254
2024-01-03 02:00:00,2358.18,2371,2355.7,2366.28,104101113.405
2024-01-03 03:00:00,2366.29,2373.9,2354.84,2369.75,119167096.111
2024-01-03 04:00:00,2369.75,2381.25,2358.75,2360.38,157502529.415
2024-01-03 05:00:00,2360.38,2367.21,2336.97,2367.21,282863908.057
2024-01-03 06:00:00,2367.2,2373.08,2357.57,2359.52,71377188.944
2024-01-03 07:00:00,2359.52,2362.97,2350.88,2355.39,122579038.405
2024-01-03 08:00:00,2355.4,2367.87,2347.27,2361.8,165238717.868
2024-01-03 09:00:00,2361.8,2376.01,2360.37,2373.54,111573420.275
2024-01-03 10:00:00,2373.7,2385.55,2367.39,2369.05,160065862.434
2024-01-03 11:00:00,2369.15,2371,2364.35,2368.9,56701556.516
2024-01-03 12:00:00,2369,2375,2363.42,2371,85033922.428
2024-01-03 13:00:00,2371,2380,2368.66,2377.25,80150180.611
2024-01-03 14:00:00,2377.17,2381.25,2373.62,2375.86,81050768.046
2024-01-03 15:00:00,2375.89,2380,2356.01,2361.5,185828546.758
2024-01-03 16:00:00,2361.49,2372,2360.96,2370.72,120697405.729
2024-01-03 17:00:00,2370.73,2386.2,2370.44,2376.26,168594208.145
2024-01-03 18:00:00,2376.24,2381.02,2361.07,2364.92,161749599.356
2024-01-03 19:00:00,2364.91,2366.04,2288,2308.15,991869440.723
2024-01-03 20:00:00,2308.28,2308.96,2052.45,2246.96,2767284739.534
2024-01-03 21:00:00,2246.95,2247.2,2205.6,2223.65,514848270.936
2024-01-03 22:00:00,2223.65,2223.65,2188.45,2193.57,353456704.771
2024-01-03 23:00:00,2193.56,2241,2190,2240,299302554.455
2024-01-04 00:00:00,2239.99,2245.19,2222,2231.27,396594243.411
2024-01-04 01:00:00,2231.27,2233.67,2211.32,2223.61,184818061.179
2024-01-04 02:00:00,2223.6,2228.8,2186.6,2199.03,209518736.37
2024-01-04 03:00:00,2199.02,2230.43,2197.3,2206.61,193732969.56
2024-01-04 04:00:00,2206.6,2224,2205.5,2218.88,89671618.603
2024-01-04 05:00:00,2218.99,2228.46,2212.14,2226.77,81991859.261
2024-01-04 06:00:00,2226.77,2226.94,2199,2205.79,104344445.212
2024-01-04 07:00:00,2205.79,2211.15,2196.13,2210.57,80345870.628
2024-01-04 08:00:00,2210.57,2219.99,2206.42,2210.72,125978375.112
2024-01-04 09:00:00,2210.72,2214.23,2201.48,2206.08,79467499.095
2024-01-04 10:00:00,2206.08,2232.8,2204.58,2231.41,130346288.83
2024-01-04 11:00:00,2231.41,2239.7,2224.52,2230.98,128145813.604
2024-01-04 12:00:00,2230.98,2239.49,2227.59,2237.73,89662374.791
2024-01-04 13:00:00,2237.74,2243.88,2232.2,2235.81,108550259.689
2024-01-04 14:00:00,2235.81,2244.6,2234.42,2238.48,95300127.31
2024-01-04 15:00:00,2238.48,2241.47,2221.2,2221.87,158722434.851
2024-01-04 16:00:00,2221.98,2226.76,2211.74,2216.7,178676281
2024-01-04 17:00:00,2216.69,2230.78,2215.28,2224.01,102581838.14
2024-01-04 18:00:00,2224.01,2226.62,2205.15,2222.92,187757720.121
2024-01-04 19:00:00,2222.91,2231.58,2215.65,2228.25,106403010.148
2024-01-04 20:00:00,2228.49,2242,2223.11,2235.98,181249284.172
2024-01-04 21:00:00,2235.98,2248.36,2231.23,2238.2,150501644.627
2024-01-04 22:00:00,2238.2,2276,2230.36,2274.4,380707043.429
2024-01-04 23:00:00,2274.4,2286.98,2262.17,2277.78,375158469.9
2024-01-05 00:00:00,2277.78,2280.98,2258.73,2269.61,229699456.856
2024-01-05 01:00:00,2269.62,2289.97,2266.91,2274.63,229082095.172
2024-01-05 02:00:00,2274.62,2280.47,2267.75,2273.73,81238957.227
2024-01-05 03:00:00,2273.73,2295.67,2271.03,2274.53,153583938.206
2024-01-05 04:00:00,2274.52,2296.52,2272.14,2273.18,187142343.112
2024-01-05 05:00:00,2273.19,2289.11,2268.7,2273.2,126774520.334
2024-01-05 06:00:00,2273.2,2287.33,2261.65,2270.13,100670848.24
2024-01-05 07:00:00,2270.14,2276.36,2266.43,2267.84,54565314.769
2024-01-05 08:00:00,2267.84,2274.88,2260.65,2268.08,83325611.443
2024-01-05 09:00:00,2268.08,2271.55,2211.42,2238.3,472538250.911
2024-01-05 10:00:00,2238.3,2252.4,2231.6,2240.8,257059167.996
2024-01-05 11:00:00,2240.81,2250.85,2239.01,2242.39,86270000.178
2024-01-05 12:00:00,2242.46,2248.4,2234.45,2243.89,101476620.171
2024-01-05 13:00:00,2243.9,2248.03,2240.91,2246.05,56182220.844
2024-01-05 14:00:00,2246,2258.11,2240.02,2254.79,130881995.598
2024-01-05 15:00:00,2254.79,2265.55,2252.04,2252.27,153136342.478
2024-01-05 16:00:00,2252.27,2259.6,2249.77,2252.8,85604731.35
2024-01-05 17:00:00,2252.79,2270,2252.4,2264.97,177519488.853
2024-01-05 18:00:00,2264.97,2266.03,2232.2,2240.19,188978838.112
2024-01-05 19:00:00,2240.08,2249.83,2238.66,2242.2,112316763.126
2024-01-05 20:00:00,2242.2,2254.17,2234.35,2241.97,144144688.436
2024-01-05 21:00:00,2241.97,2252,2236.21,2247.5,170921141.644
2024-01-05 22:00:00,2247.49,2253.24,2218.08,2227.24,343091105.271
2024-01-05 23:00:00,2227.49,2242.77,2218.43,2225.72,192768503.116
2024-01-06 00:00:00,2225.72,2233.99,2210.17,2211.99,185742855.785
2024-01-06 01:00:00,2211.99,2233.49,2206.15,2232.43,211985263.751
2024-01-06 02:00:00,2232.42,2238.89,2224.11,2234.19,81446616.146
2024-01-06 03:00:00,2234.19,2241.46,2230.04,2234.59,62671364.749
2024-01-06 04:00:00,2234.59,2263.06,2234.59,2248.36,154861701.33
2024-01-06 05:00:00,2248.37,2248.8,2233.84,2246.41,84137651.301
2024-01-06 06:00:00,2246.41,2249.49,2237.5,2247.39,44946689.414
2024-01-06 07:00:00,2247.38,2277.99,2247.38,2268.36,294544741.422
2024-01-06 08:00:00,2268.36,2269.87,2257.43,2262.8,68677687.73
2024-01-06 09:00:00,2262.8,2263.39,2253.01,2255.09,53431446.077
2024-01-06 10:00:00,2255.09,2257.92,2251.15,2255.01,45348723.354
2024-01-06 11:00:00,2255,2256.38,2249.32,2253.53,44159308.939
2024-01-06 12:00:00,2253.53,2256,2245.18,2246.87,44292626.423
2024-01-06 13:00:00,2246.88,2249.5,2229.15,2234.92,181806007.864
2024-01-06 14:00:00,2234.91,2235.37,2215.43,2219.81,209073749.776
2024-01-06 15:00:00,2219.8,2233.53,2216.61,2233.41,133208178.825
2024-01-06 16:00:00,2233.41,2238.76,2228.29,2237.48,80560604.893
2024-01-06 17:00:00,2237.49,2239.62,2233.3,2234.39,60230492.845
2024-01-06 18:00:00,2234.39,2239.16,2229.38,2235.82,67078718.047
2024-01-06 19:00:00,2235.82,2239.5,2230.83,2239.06,37740823.596
2024-01-06 20:00:00,2239.07,2242.71,2228,2232.48,94870826.885
2024-01-06 21:00:00,2232.48,2238.6,2228.13,2236.65,49665445.588
2024-01-06 22:00:00,2236.65,2249.25,2236.11,2241.64,150876053.857
2024-01-06 23:00:00,2241.65,2248.38,2238.14,2246.31,64333101.053
2024-01-07 00:00:00,2246.31,2249.99,2242.56,2245.54,45219156.52
2024-01-07 01:00:00,2245.54,2252.93,2242.62,2248.58,60119144.16
2024-01-07 02:00:00,2248.59,2254.45,2244.54,2246.77,48200551.808
2024-01-07 03:00:00,2246.77,2247.76,2236.06,2244.27,71235236.017
2024-01-07 04:00:00,2244.28,2247.49,2234.32,2241.75,57413545.565
2024-01-07 05:00:00,2241.76,2242.63,2235.29,2240.11,31842181.5
2024-01-07 06:00:00,2240.18,2241.2,2230,2237.43,33758017.63
2024-01-07 07:00:00,2237.43,2241.35,2230.3,2240.8,39515196.584
2024-01-07 08:00:00,2240.8,2254.56,2238.42,2249.49,79411698.58
2024-01-07 09:00:00,2249.5,2254.27,2241.05,2241.05,67034229.921
2024-01-07 10:00:00,2241.05,2249.2,2235.02,2239.96,60922208.07
2024-01-07 11:00:00,2240.11,2246.38,2239.96,2242.08,35827650.363
2024-01-07 12:00:00,2242.07,2248.6,2242.07,2248.41,51172408.072
2024-01-07 13:00:00,2248.4,2250.74,2241.11,2242.6,40584823.94
2024-01-07 14:00:00,2242.8,2250.88,2241.02,2249.36,35375394.913
2024-01-07 15:00:00,2249.35,2251.52,2245.78,2248.73,36732174.101
2024-01-07 16:00:00,2248.73,2253,2239.01,2240.09,103665315.211
2024-01-07 17:00:00,2240.09,2242.69,2230.64,2233.41,124708918.177
2024-01-07 18:00:00,2233.4,2240.53,2233.01,2237.6,53888036.678
2024-01-07 19:00:00,2237.6,2243.71,2234.68,2237.19,68962794.377
2024-01-07 20:00:00,2237.19,2241.95,2231.69,2237.98,67916693.342
2024-01-07 21:00:00,2237.97,2258,2237.52,2251.89,205173338.899
2024-01-07 22:00:00,2251.9,2255,2243.33,2249.2,97789017.981
2024-01-07 23:00:00,2249.2,2249.8,2222.3,2230.78,264604125.18
2024-01-08 00:00:00,2230.78,2235.8,2220.11,2226.1,125824970.738
2024-01-08 01:00:00,2226.1,2242.87,2220.22,2239.16,123091298.774
2024-01-08 02:00:00,2239.07,2249.38,2236.54,2245.11,62650799.168
2024-01-08 03:00:00,2245.12,2250,2241.61,2248.41,30081453.915
2024-01-08 04:00:00,2248.41,2251.47,2238.59,2238.99,65871882.587
2024-01-08 05:00:00,2239,2244.7,2234.2,2239.49,35126796.489
2024-01-08 06:00:00,2239.52,2239.52,2206.43,2216.77,204311973.387
2024-01-08 07:00:00,2216.79,2225.3,2205,2221.73,186879520.441
2024-01-08 08:00:00,2221.72,2224.78,2185,2195.24,328222389.55
2024-01-08 09:00:00,2195.24,2210.71,2193,2204.33,138291950.634
2024-01-08 10:00:00,2204.32,2208.47,2170.85,2184.51,346273062.85
2024-01-08 11:00:00,2184.51,2192.59,2166,2190.84,293410280.168
2024-01-08 12:00:00,2190.83,2198.71,2187.57,2196.48,117575182.01
2024-01-08 13:00:00,2196.47,2198.35,2189.13,2196.54,78311568.94
2024-01-08 14:00:00,2196.53,2224.48,2194.77,2213.47,357237633.381
2024-01-08 15:00:00,2213.48,2230.87,2212.49,2224.19,217101774.995
2024-01-08 16:00:00,2224.19,2234.98,2220.63,2221.82,155016997.954
2024-01-08 17:00:00,2221.93,2225.46,2204.09,2211,154687083.249
2024-01-08 18:00:00,2210.99,2229.74,2208,2226.57,153346047.36
2024-01-08 19:00:00,2226.57,2242.82,2220.17,2240.94,199495493.818
2024-01-08 20:00:00,2240.94,2270.86,2240.08,2265.21,631154693.54
2024-01-08 21:00:00,2265.2,2275,2258.99,2265.59,264962220.656
2024-01-08 22:00:00,2265.58,2273.32,2255.49,2261.25,177354839.366
2024-01-08 23:00:00,2261.25,2285.24,2256.25,2270.2,258958558.975
2024-01-09 00:00:00,2270.2,2282.48,2260,2263.67,175577936.903
2024-01-09 01:00:00,2263.66,2308.8,2261.71,2307.69,280219893.098
2024-01-09 02:00:00,2307.69,2342.74,2305.59,2336.27,539338405.351
2024-01-09 03:00:00,2336.26,2360,2323.34,2355.62,348765939.511
2024-01-09 04:00:00,2355.62,2359.13,2334.13,2336.8,181444744.22
2024-01-09 05:00:00,2336.87,2348,2333.36,2337.61,150077037.619
2024-01-09 06:00:00,2337.6,2343.04,2332.51,2337.7,85598489.446
2024-01-09 07:00:00,2337.69,2338,2325.91,2331.27,106523480.429
2024-01-09 08:00:00,2331.27,2337.26,2288.86,2306.94,366111787.478
2024-01-09 09:00:00,2306.94,2315,2296.4,2309.7,152793354.835
2024-01-09 10:00:00,2309.7,2317,2306.08,2312.45,84556428.81
2024-01-09 11:00:00,2312.46,2314.76,2307,2309.57,77609354.727
2024-01-09 12:00:00,2309.58,2318.85,2300.2,2315.29,91188407.226
2024-01-09 13:00:00,2315.3,2319.13,2301.76,2308.8,89262352.223
2024-01-09 14:00:00,2308.8,2309.35,2296.43,2302.22,81150619.796
2024-01-09 15:00:00,2302.21,2310.82,2298.52,2306.01,80128199.28
2024-01-09 16:00:00,2306.01,2311.94,2290.36,2291.79,169526351.693
2024-01-09 17:00:00,2291.8,2297.61,2285.16,2291.86,165003858.546
2024-01-09 18:00:00,2291.87,2302.54,2289.1,2292.96,94651150.133
2024-01-09 19:00:00,2292.96,2303.93,2289.6,2298.88,123333328.932
2024-01-09 20:00:00,2298.89,2304.93,2217.9,2263.56,579407012.362
2024-01-09 21:00:00,2263.56,2283.99,2259.59,2275.45,437017605.23
2024-01-09 22:00:00,2275.45,2283.93,2240.14,2247.32,393370388.574
2024-01-09 23:00:00,2247.31,2268.63,2240.61,2257.18,237929515.284
2024-01-10 00:00:00,2257.08,2266.33,2243.37,2264.63,206128123.435
2024-01-10 01:00:00,2264.64,2271.53,2256.13,2264.1,101845090.129
2024-01-10 02:00:00,2264.1,2278.57,2259.12,2275.87,95984962.489
2024-01-10 03:00:00,2275.88,2278,2257.67,2271.01,94370771.939
2024-01-10 04:00:00,2271.02,2273.93,2247.33,2250.32,150196643.789
2024-01-10 05:00:00,2250.24,2376.39,2245.46,2317.58,1815074741.811
2024-01-10 06:00:00,2317.59,2372.84,2315.58,2341.78,502236281.959
2024-01-10 07:00:00,2341.68,2346.82,2315.97,2344.34,206430075.517
2024-01-10 08:00:00,2344.24,2402.25,2339.97,2399.61,623203903.909
2024-01-10 09:00:00,2399.61,2402.7,2366,2377.44,316654151.786
2024-01-10 10:00:00,2377.27,2377.9,2345.56,2348.36,244459468.742
2024-01-10 11:00:00,2348.36,2368.5,2344.16,2361.6,157074873.912
2024-01-10 12:00:00,2361.6,2388.69,2357.39,2380.39,263344245.761
2024-01-10 13:00:00,2380.4,2393.79,2371.13,2386.81,219153705.925
2024-01-10 14:00:00,2386.82,2388.49,2372.64,2380.82,135041290.749
2024-01-10 15:00:00,2380.82,2385.9,2366,2369.4,176843084.795
2024-01-10 16:00:00,2369.39,2384.1,2362.58,2365.18,212725822.119
2024-01-10 17:00:00,2365.19,2431.43,2365,2425.79,753220698.598
2024-01-10 18:00:00,2425.79,2428,2399.08,2400.54,254274591.844
2024-01-10 19:00:00,2400.54,2409.2,2376,2402.53,300030730.535
2024-01-10 20:00:00,2402.48,2419.28,2341,2360.31,929054422.551
2024-01-10 21:00:00,2360.32,2392.2,2350.8,2378.2,468795547.251
2024-01-10 22:00:00,2378.2,2395.93,2369.83,2386,273472516.734
2024-01-10 23:00:00,2386,2462,2382.6,2449.61,1170498861.324
2024-01-11 00:00:00,2449.41,2459,2406.46,2408.01,512101489.193
2024-01-11 01:00:00,2408.02,2445.55,2401.01,2437.39,422747144.257
2024-01-11 02:00:00,2437.39,2444.02,2413.58,2435.05,332554163.672
2024-01-11 03:00:00,2435.05,2482.8,2425.49,2478.01,690685624.326
2024-01-11 04:00:00,2478.01,2490,2403,2484.2,1163559130.928
2024-01-11 05:00:00,2484.01,2536.15,2472.05,2526.59,1105700207.698
2024-01-11 06:00:00,2526.58,2558,2508.46,2546.41,420061808.556
2024-01-11 07:00:00,2546.4,2645.72,2542.58,2584.8,1088341660.277
2024-01-11 08:00:00,2584.79,2608.2,2569.49,2606.01,344669155.996
2024-01-11 09:00:00,2606.01,2607,2565.55,2568.07,316994732.342
2024-01-11 10:00:00,2568.06,2585.75,2565.03,2579.99,163749733.616
2024-01-11 11:00:00,2580,2614.8,2571.2,2612.09,305288199.818
2024-01-11 12:00:00,2612.09,2629.65,2603.24,2613.79,355456387.302
2024-01-11 13:00:00,2613.58,2614.7,2583.65,2596.39,259234301.762
2024-01-11 14:00:00,2596.4,2598.22,2573.01,2577.1,279385281.711
2024-01-11 15:00:00,2577.1,2591.81,2575.76,2589.24,155211320.325
2024-01-11 16:00:00,2589.25,2617.58,2586.4,2615.23,257359230.127
2024-01-11 17:00:00,2615.23,2620,2604.13,2608.6,164301286.832
2024-01-11 18:00:00,2608.6,2650.7,2607.25,2636.4,460506406.916
2024-01-11 19:00:00,2636.39,2666.95,2627.01,2656.94,494848848.144
2024-01-11 20:00:00,2656.94,2661.91,2635.27,2646.91,307594851.333
2024-01-11 21:00:00,2646.91,2656.98,2623,2636.41,432937682.203
2024-01-11 22:00:00,2636.41,2689.17,2617.01,2682.61,957116944.85
